"Hawaii"|"rating"|"22.08"
"Hawaii"|"overwhelm"|"19.52"
"Hawaii"|"uneven"|"18.47"
"Hawaii"|"sour"|"17.16"
"Hawaii"|"easy"|"17.16"
"Hawaii"|"moment"|"15.92"
"Hawaii"|"pure"|"15.78"
"Hawaii"|"dominating"|"15.07"
"Hawaii"|"extend"|"14.82"
"Hawaii"|"meyer"|"14.82"
"Hawaii"|"quite"|"14.53"
"Hawaii"|"refreshing"|"14.12"
"Hawaii"|"agreeable"|"13.86"
"Hawaii"|"main"|"13.86"
"Hawaii"|"apple"|"13.1"
"Hawaii"|"giddy"|"13.01"
"Hawaii"|"lyrical"|"12.84"
"Hawaii"|"extraordinary"|"12.27"
"Hawaii"|"taste"|"12.27"
"Hawaii"|"sharp"|"11.98"
"Hawaii"|"big"|"11.98"
"Hawaii"|"elegant"|"11.86"
"Hawaii"|"subtle"|"11.81"
"Hawaii"|"shadow"|"11.59"
"Hawaii"|"powerful"|"11.3"
"Hawaii"|"good"|"11.23"
"Hawaii"|"richness"|"10.9"
"Hawaii"|"subdued"|"10.59"
"Hawaii"|"plum"|"10.48"
"Hawaii"|"graceful"|"10.05"
"Hawaii"|"classic"|"9.76"
"Hawaii"|"sweetness"|"9.58"
"Hawaii"|"high"|"9.52"
"Hawaii"|"unusual"|"9.52"
"Hawaii"|"acid"|"9.4"
"Hawaii"|"blossom"|"9.28"
"Hawaii"|"retain"|"9.24"
"Hawaii"|"intensity"|"9.24"
"Hawaii"|"tomato"|"9.06"
"Hawaii"|"clean"|"9.01"
"Hawaii"|"velvety"|"8.88"
"Hawaii"|"enveloped"|"8.88"
"Hawaii"|"depth"|"8.86"
"Hawaii"|"silk"|"8.41"
"Hawaii"|"vanilla"|"8.21"
"Hawaii"|"bit"|"8.18"
"Hawaii"|"profile"|"8.09"
"Hawaii"|"sugar"|"8.0"
"Hawaii"|"dusk"|"7.96"
"Hawaii"|"continuing"|"7.8"
"Hawaii"|"consolidate"|"7.69"
"Hawaii"|"nuance"|"7.65"
"Hawaii"|"lilac"|"7.51"
"Hawaii"|"original"|"7.49"
"Hawaii"|"saturated"|"7.38"
"Hawaii"|"chocolaty"|"7.27"
"Hawaii"|"gently"|"7.1"
"Hawaii"|"simplify"|"7.06"
"Hawaii"|"bloom"|"6.9"
"Hawaii"|"green"|"6.86"
"Hawaii"|"ripe"|"6.8"
"Hawaii"|"prune"|"6.68"
"Hawaii"|"aromatically"|"6.51"
"Hawaii"|"lyric"|"6.51"
"Hawaii"|"night"|"6.37"
"Hawaii"|"baking"|"6.34"
"Hawaii"|"oak"|"6.34"
"Hawaii"|"cut"|"6.28"
"Hawaii"|"straightforward"|"6.19"
"Hawaii"|"fine"|"6.16"
"Hawaii"|"melon"|"6.04"
"Hawaii"|"persistence"|"5.9"
"Hawaii"|"develop"|"5.77"
"Hawaii"|"dried"|"5.75"
"Hawaii"|"mint"|"5.67"
"Hawaii"|"musk"|"5.41"
"Hawaii"|"blood"|"5.41"
"Hawaii"|"pear"|"5.41"
"Hawaii"|"simplifies"|"5.1"
"Hawaii"|"opulent"|"4.83"
